Date,Open,High,Low,Close,Adj Close,Volume
2/21/2014,0.4,0.4,0.4,0.4,0.4,0
2/24/2014,0.4,0.4,0.4,0.4,0.4,0
2/25/2014,0.4,0.4,0.4,0.4,0.4,0
2/26/2014,0.4,0.4,0.4,0.4,0.4,0
2/27/2014,0.4,0.4,0.4,0.4,0.4,0
2/28/2014,0.4,0.4,0.4,0.4,0.4,0
3/3/2014,0.4,0.4,0.4,0.4,0.4,0
3/4/2014,0.4,0.4,0.4,0.4,0.4,0
3/5/2014,0.4,0.4,0.4,0.4,0.4,0
3/6/2014,0.4,0.4,0.4,0.4,0.4,0
3/7/2014,0.4,0.4,0.4,0.4,0.4,0
3/10/2014,0.4,0.4,0.4,0.4,0.4,0
3/11/2014,0.4,0.4,0.4,0.4,0.4,0
3/12/2014,0.4,0.4,0.4,0.4,0.4,0
3/13/2014,0.4,0.4,0.4,0.4,0.4,0
3/14/2014,0.4,0.4,0.4,0.4,0.4,0
3/17/2014,0.4,0.4,0.4,0.4,0.4,0
3/18/2014,0.4,0.4,0.4,0.4,0.4,0
3/19/2014,0.4,0.4,0.4,0.4,0.4,0
3/20/2014,0.4,0.4,0.4,0.4,0.4,0
3/21/2014,0.4,0.4,0.4,0.4,0.4,0
3/24/2014,0.4,0.4,0.4,0.4,0.4,0
3/25/2014,0.4,0.4,0.4,0.4,0.4,0
3/26/2014,0.4,0.4,0.4,0.4,0.4,0
3/27/2014,0.4,0.4,0.4,0.4,0.4,0
3/28/2014,0.4,0.4,0.4,0.4,0.4,0
3/31/2014,0.4,0.4,0.4,0.4,0.4,0
4/1/2014,0.4,0.4,0.4,0.4,0.4,0
4/2/2014,0.4,0.4,0.4,0.4,0.4,0
4/3/2014,0.4,0.4,0.4,0.4,0.4,0
4/4/2014,0.4,0.4,0.4,0.4,0.4,0
4/7/2014,0.4,0.4,0.4,0.4,0.4,0
4/8/2014,0.4,0.4,0.4,0.4,0.4,0
4/9/2014,0.4,0.4,0.4,0.4,0.4,0
4/10/2014,0.4,0.4,0.4,0.4,0.4,0
4/11/2014,0.4,0.4,0.4,0.4,0.4,0
4/14/2014,0.4,0.4,0.4,0.4,0.4,0
4/15/2014,0.4,0.4,0.4,0.4,0.4,0
4/16/2014,0.4,0.4,0.4,0.4,0.4,0
4/17/2014,0.4,0.4,0.4,0.4,0.4,0
4/21/2014,0.4,0.4,0.4,0.4,0.4,0
4/22/2014,0.4,0.4,0.4,0.4,0.4,0
4/23/2014,0.4,0.4,0.4,0.4,0.4,0
4/24/2014,0.4,0.4,0.4,0.4,0.4,0
4/25/2014,0.4,0.4,0.4,0.4,0.4,0
4/28/2014,0.4,0.4,0.4,0.4,0.4,0
4/29/2014,0.4,0.4,0.4,0.4,0.4,0
4/30/2014,0.4,0.4,0.4,0.4,0.4,0
5/1/2014,0.4,0.4,0.4,0.4,0.4,0
5/2/2014,0.4,0.4,0.4,0.4,0.4,0
5/5/2014,0.4,0.4,0.4,0.4,0.4,0
5/6/2014,0.4,0.4,0.4,0.4,0.4,0
5/7/2014,0.4,0.4,0.4,0.4,0.4,0
5/8/2014,0.4,0.4,0.4,0.4,0.4,0
5/9/2014,0.4,0.4,0.4,0.4,0.4,0
5/12/2014,0.4,0.4,0.4,0.4,0.4,0
5/13/2014,0.4,0.4,0.4,0.4,0.4,0
5/14/2014,0.4,0.4,0.4,0.4,0.4,0
5/15/2014,0.4,0.4,0.4,0.4,0.4,0
5/16/2014,0.4,0.4,0.4,0.4,0.4,0
5/20/2014,0.4,0.4,0.4,0.4,0.4,0
5/21/2014,0.4,0.4,0.4,0.4,0.4,0
5/22/2014,0.4,0.4,0.4,0.4,0.4,0
5/23/2014,0.4,0.4,0.4,0.4,0.4,0
5/26/2014,0.4,0.4,0.4,0.4,0.4,0
5/27/2014,0.4,0.4,0.4,0.4,0.4,0
5/28/2014,0.4,0.4,0.4,0.4,0.4,0
5/29/2014,0.4,0.4,0.4,0.4,0.4,0
5/30/2014,0.4,0.4,0.4,0.4,0.4,0
6/2/2014,0.4,0.4,0.4,0.4,0.4,0
6/3/2014,0.4,0.4,0.4,0.4,0.4,0
6/4/2014,0.4,0.4,0.4,0.4,0.4,0
6/5/2014,0.4,0.4,0.4,0.4,0.4,0
6/6/2014,0.4,0.4,0.4,0.4,0.4,0
6/9/2014,0.4,0.4,0.4,0.4,0.4,0
6/10/2014,0.4,0.4,0.4,0.4,0.4,0
6/11/2014,0.4,0.4,0.4,0.4,0.4,0
6/12/2014,0.4,0.4,0.4,0.4,0.4,0
6/13/2014,0.4,0.4,0.4,0.4,0.4,0
6/16/2014,0.4,0.4,0.4,0.4,0.4,0
6/17/2014,0.4,0.4,0.4,0.4,0.4,0
6/18/2014,0.4,0.4,0.4,0.4,0.4,0
6/19/2014,0.4,0.4,0.4,0.4,0.4,0
6/20/2014,0.4,0.4,0.4,0.4,0.4,0
6/23/2014,0.4,0.4,0.4,0.4,0.4,0
6/24/2014,0.4,0.4,0.4,0.4,0.4,0
6/25/2014,0.4,0.4,0.4,0.4,0.4,0
6/26/2014,0.4,0.4,0.4,0.4,0.4,0
6/27/2014,0.4,0.4,0.4,0.4,0.4,0
6/30/2014,0.4,0.4,0.4,0.4,0.4,0
7/2/2014,0.4,0.4,0.4,0.4,0.4,0
7/3/2014,0.4,0.4,0.4,0.4,0.4,0
7/4/2014,0.4,0.4,0.4,0.4,0.4,0
7/7/2014,0.4,0.4,0.4,0.4,0.4,0
7/8/2014,0.4,0.4,0.4,0.4,0.4,0
7/9/2014,0.4,0.4,0.4,0.4,0.4,0
7/10/2014,0.4,0.4,0.4,0.4,0.4,0
7/11/2014,0.4,0.4,0.4,0.4,0.4,0
7/14/2014,0.4,0.4,0.4,0.4,0.4,0
7/15/2014,0.4,0.4,0.4,0.4,0.4,0
7/16/2014,0.4,0.4,0.4,0.4,0.4,0
7/17/2014,0.4,0.4,0.4,0.4,0.4,0
7/18/2014,0.4,0.4,0.4,0.4,0.4,0
7/21/2014,0.4,0.4,0.4,0.4,0.4,0
7/22/2014,0.4,0.4,0.4,0.4,0.4,0
7/23/2014,0.4,0.4,0.4,0.4,0.4,0
7/24/2014,0.4,0.4,0.4,0.4,0.4,0
7/25/2014,0.4,0.4,0.4,0.4,0.4,0
7/28/2014,0.4,0.4,0.4,0.4,0.4,0
7/29/2014,0.4,0.4,0.4,0.4,0.4,0
7/30/2014,0.4,0.4,0.4,0.4,0.4,0
7/31/2014,0.4,0.4,0.4,0.4,0.4,0
8/1/2014,0.4,0.4,0.4,0.4,0.4,0
8/5/2014,0.4,0.4,0.4,0.4,0.4,0
8/6/2014,0.4,0.4,0.4,0.4,0.4,0
8/7/2014,0.4,0.4,0.4,0.4,0.4,0
8/8/2014,0.4,0.4,0.4,0.4,0.4,0
8/11/2014,0.4,0.4,0.4,0.4,0.4,0
8/12/2014,0.4,0.4,0.4,0.4,0.4,0
8/13/2014,0.4,0.4,0.4,0.4,0.4,0
8/14/2014,0.4,0.4,0.4,0.4,0.4,0
8/15/2014,0.4,0.4,0.4,0.4,0.4,0
8/18/2014,0.4,0.4,0.4,0.4,0.4,0
8/19/2014,0.4,0.4,0.4,0.4,0.4,0
8/20/2014,0.4,0.4,0.4,0.4,0.4,0
8/21/2014,0.4,0.4,0.4,0.4,0.4,0
8/22/2014,0.4,0.4,0.4,0.4,0.4,0
8/25/2014,0.4,0.4,0.4,0.4,0.4,0
8/26/2014,0.4,0.4,0.4,0.4,0.4,0
8/27/2014,0.4,0.4,0.4,0.4,0.4,0
8/28/2014,0.4,0.4,0.4,0.4,0.4,0
8/29/2014,0.4,0.4,0.4,0.4,0.4,0
9/2/2014,0.4,0.4,0.4,0.4,0.4,0
9/3/2014,0.4,0.4,0.4,0.4,0.4,0
9/4/2014,0.4,0.4,0.4,0.4,0.4,0
9/5/2014,0.4,0.4,0.4,0.4,0.4,0
9/8/2014,0.4,0.4,0.4,0.4,0.4,0
9/9/2014,0.4,0.4,0.4,0.4,0.4,0
9/10/2014,0.4,0.4,0.4,0.4,0.4,0
9/11/2014,0.4,0.4,0.4,0.4,0.4,0
9/12/2014,0.4,0.4,0.4,0.4,0.4,0
9/15/2014,0.4,0.4,0.4,0.4,0.4,0
9/16/2014,0.4,0.4,0.4,0.4,0.4,0
9/17/2014,0.4,0.4,0.4,0.4,0.4,0
9/18/2014,0.4,0.4,0.4,0.4,0.4,0
9/19/2014,0.4,0.4,0.4,0.4,0.4,0
9/22/2014,0.4,0.4,0.4,0.4,0.4,0
9/23/2014,0.4,0.4,0.4,0.4,0.4,0
9/24/2014,0.4,0.4,0.4,0.4,0.4,0
9/25/2014,0.4,0.4,0.4,0.4,0.4,0
9/26/2014,0.4,0.4,0.4,0.4,0.4,0
9/29/2014,0.4,0.4,0.4,0.4,0.4,0
9/30/2014,0.4,0.4,0.4,0.4,0.4,0
10/1/2014,0.4,0.4,0.4,0.4,0.4,0
10/2/2014,0.4,0.4,0.4,0.4,0.4,0
10/3/2014,0.4,0.4,0.4,0.4,0.4,0
10/6/2014,0.4,0.4,0.4,0.4,0.4,0
10/7/2014,0.4,0.4,0.4,0.4,0.4,0
10/8/2014,0.4,0.4,0.4,0.4,0.4,0
10/9/2014,0.4,0.4,0.4,0.4,0.4,0
10/10/2014,0.4,0.4,0.4,0.4,0.4,0
10/14/2014,0.4,0.4,0.4,0.4,0.4,0
10/15/2014,0.4,0.4,0.4,0.4,0.4,0
10/16/2014,0.4,0.4,0.4,0.4,0.4,0
10/17/2014,0.4,0.4,0.4,0.4,0.4,0
10/20/2014,0.4,0.4,0.4,0.4,0.4,0
10/21/2014,0.4,0.4,0.4,0.4,0.4,0
10/22/2014,0.4,0.4,0.4,0.4,0.4,0
10/23/2014,0.4,0.4,0.4,0.4,0.4,0
10/24/2014,0.4,0.4,0.4,0.4,0.4,0
10/27/2014,0.4,0.4,0.4,0.4,0.4,0
10/28/2014,0.4,0.4,0.4,0.4,0.4,0
10/29/2014,0.4,0.4,0.4,0.4,0.4,0
10/30/2014,0.4,0.4,0.4,0.4,0.4,0
10/31/2014,0.4,0.4,0.4,0.4,0.4,0
11/3/2014,0.4,0.4,0.4,0.4,0.4,0
11/4/2014,0.4,0.4,0.4,0.4,0.4,0
11/5/2014,0.4,0.4,0.4,0.4,0.4,0
11/6/2014,0.4,0.4,0.4,0.4,0.4,0
11/7/2014,0.4,0.4,0.4,0.4,0.4,0
11/10/2014,0.4,0.4,0.4,0.4,0.4,0
11/11/2014,0.4,0.4,0.4,0.4,0.4,0
11/12/2014,0.4,0.4,0.4,0.4,0.4,0
11/13/2014,0.4,0.4,0.4,0.4,0.4,0
11/14/2014,0.4,0.4,0.4,0.4,0.4,0
11/17/2014,0.4,0.4,0.4,0.4,0.4,0
11/18/2014,0.4,0.4,0.4,0.4,0.4,0
11/19/2014,0.4,0.4,0.4,0.4,0.4,0
11/20/2014,0.4,0.4,0.4,0.4,0.4,0
11/21/2014,0.4,0.4,0.4,0.4,0.4,0
11/24/2014,0.4,0.4,0.4,0.4,0.4,0
11/25/2014,0.4,0.4,0.4,0.4,0.4,0
11/26/2014,0.4,0.4,0.4,0.4,0.4,0
11/27/2014,0.4,0.4,0.4,0.4,0.4,0
11/28/2014,0.4,0.4,0.4,0.4,0.4,0
12/1/2014,0.4,0.4,0.4,0.4,0.4,0
12/2/2014,0.4,0.4,0.4,0.4,0.4,0
12/3/2014,0.4,0.4,0.4,0.4,0.4,0
12/4/2014,0.4,0.4,0.4,0.4,0.4,0
12/5/2014,0.4,0.4,0.4,0.4,0.4,0
12/8/2014,1.2,1.2,0.8,0.84,0.84,1856500
12/9/2014,0.91,0.91,0.76,0.77,0.77,133600
12/10/2014,0.83,0.83,0.66,0.68,0.68,693800
12/11/2014,0.77,0.77,0.68,0.7,0.7,102400
12/12/2014,0.74,0.77,0.74,0.75,0.75,48100
12/15/2014,0.76,0.79,0.72,0.72,0.72,103200
12/16/2014,0.75,0.75,0.72,0.73,0.73,20200
12/17/2014,0.74,0.8,0.73,0.75,0.75,99400
12/18/2014,0.77,0.83,0.77,0.78,0.78,167600
12/19/2014,0.84,0.9,0.82,0.89,0.89,439500
12/22/2014,0.9,1.05,0.89,0.98,0.98,540800
12/23/2014,0.98,1.07,0.95,1.07,1.07,341100
12/24/2014,1.05,1.07,1.05,1.07,1.07,68900
12/29/2014,1.07,1.07,1.05,1.07,1.07,89800
12/30/2014,1.06,1.06,0.96,1.05,1.05,63400
12/31/2014,1.05,1.06,1.05,1.05,1.05,124000
1/2/2015,1.05,1.05,1.05,1.05,1.05,26300
1/5/2015,1.05,1.05,0.95,0.95,0.95,49500
1/6/2015,1.05,1.05,0.95,0.95,0.95,143800
1/7/2015,1,1,0.98,0.99,0.99,9600
1/8/2015,1,1,0.99,1,1,157400
1/9/2015,1,1,0.98,1,1,94400
1/12/2015,1,1,1,1,1,12400
1/13/2015,0.98,1,0.98,0.98,0.98,17400
1/14/2015,1,1,0.95,1,1,111400
1/15/2015,0.95,0.99,0.95,0.99,0.99,12000
1/16/2015,0.99,0.99,0.95,0.99,0.99,3900
1/19/2015,0.98,1.03,0.95,0.95,0.95,213500
1/20/2015,1,1,0.94,0.94,0.94,29800
1/21/2015,0.98,1,0.94,0.94,0.94,46500
1/22/2015,0.99,1,0.98,0.98,0.98,28400
1/23/2015,0.98,0.99,0.95,0.99,0.99,9200
1/26/2015,0.98,0.99,0.92,0.93,0.93,54400
1/27/2015,0.99,0.99,0.9,0.9,0.9,142000
1/28/2015,0.97,0.97,0.9,0.93,0.93,193900
1/29/2015,0.93,0.93,0.86,0.88,0.88,34800
1/30/2015,0.89,0.89,0.85,0.85,0.85,84800
2/2/2015,0.9,0.9,0.87,0.87,0.87,52500
2/3/2015,0.87,0.87,0.77,0.78,0.78,97200
2/4/2015,0.75,0.78,0.72,0.72,0.72,52700
2/5/2015,0.74,0.75,0.72,0.72,0.72,63000
2/6/2015,0.76,0.76,0.68,0.76,0.76,96000
2/9/2015,0.77,0.81,0.77,0.8,0.8,48300
2/10/2015,0.8,0.8,0.75,0.76,0.76,40800
2/11/2015,0.76,0.76,0.75,0.75,0.75,35000
2/12/2015,0.78,0.78,0.75,0.76,0.76,28300
2/13/2015,0.75,0.78,0.75,0.77,0.77,18600
2/17/2015,0.77,0.77,0.73,0.73,0.73,67000
2/18/2015,0.75,0.78,0.74,0.78,0.78,16600
2/19/2015,0.77,0.78,0.7,0.7,0.7,30600
2/20/2015,0.74,0.76,0.73,0.73,0.73,8000
2/23/2015,0.78,0.78,0.69,0.7,0.7,115400
2/24/2015,0.75,0.75,0.69,0.69,0.69,90600
2/25/2015,0.7,0.78,0.68,0.78,0.78,274400
2/26/2015,0.75,0.77,0.75,0.77,0.77,389900
2/27/2015,0.78,0.94,0.78,0.87,0.87,58900
3/2/2015,0.86,0.88,0.86,0.86,0.86,4800
3/3/2015,0.86,0.9,0.81,0.9,0.9,68300
3/4/2015,0.89,0.92,0.88,0.89,0.89,62800
3/5/2015,0.89,0.9,0.89,0.89,0.89,34000
3/6/2015,0.88,0.88,0.86,0.86,0.86,42900
3/9/2015,0.86,0.86,0.85,0.86,0.86,39900
3/10/2015,0.85,0.85,0.83,0.85,0.85,24600
3/11/2015,0.85,0.85,0.84,0.84,0.84,20200
3/12/2015,0.85,0.85,0.83,0.85,0.85,44400
3/13/2015,0.85,0.85,0.78,0.82,0.82,45000
3/16/2015,0.79,0.82,0.77,0.82,0.82,96800
3/17/2015,0.84,0.87,0.84,0.87,0.87,30200
3/18/2015,0.87,0.92,0.87,0.92,0.92,125000
3/19/2015,0.93,0.93,0.88,0.92,0.92,512400
3/20/2015,0.91,0.91,0.89,0.9,0.9,22500
3/23/2015,0.91,0.97,0.91,0.97,0.97,161800
3/24/2015,0.97,0.97,0.95,0.97,0.97,49800
3/25/2015,1.01,1.07,0.96,0.99,0.99,261200
3/26/2015,0.97,1,0.97,0.97,0.97,53100
3/27/2015,0.98,1.06,0.97,1.05,1.05,321400
3/30/2015,1.1,1.1,1.03,1.07,1.07,359200
3/31/2015,1.1,1.13,1.08,1.1,1.1,83500
4/1/2015,1.15,1.15,1.07,1.1,1.1,576100
4/2/2015,1.1,1.18,1.1,1.15,1.15,283000
4/6/2015,1.15,1.18,1.15,1.18,1.18,79900
4/7/2015,1.18,1.22,1.16,1.18,1.18,203200
4/8/2015,1.2,1.22,1.11,1.13,1.13,1915400
4/9/2015,1.15,1.16,1.13,1.14,1.14,381000
4/10/2015,1.15,1.24,1.15,1.2,1.2,382800
4/13/2015,1.23,1.28,1.2,1.2,1.2,194800
4/14/2015,1.2,1.22,1.18,1.2,1.2,71800
4/15/2015,1.2,1.2,1.17,1.18,1.18,85400
4/16/2015,1.19,1.19,1.16,1.16,1.16,82600
4/17/2015,1.15,1.17,1.15,1.16,1.16,59500
4/20/2015,1.17,1.18,1.14,1.18,1.18,44100
4/21/2015,1.17,1.18,1.17,1.17,1.17,12400
4/22/2015,1.17,1.17,1.13,1.16,1.16,44100
4/23/2015,1.16,1.16,1.14,1.16,1.16,28700
4/24/2015,1.16,1.16,1.1,1.11,1.11,40500
4/27/2015,1.11,1.13,1,1,1,124500
4/28/2015,1.04,1.09,1,1.02,1.02,83100
4/29/2015,1.02,1.09,1,1.09,1.09,524200
4/30/2015,1.09,1.1,1.07,1.1,1.1,10500
5/1/2015,1.1,1.1,1,1.05,1.05,98300
5/4/2015,1.05,1.05,1,1,1,52700
5/5/2015,1.01,1.05,0.97,1.05,1.05,203900
5/6/2015,1.03,1.03,1.01,1.02,1.02,19800
5/7/2015,1.02,1.02,0.99,1,1,83700
5/8/2015,1,1.05,0.98,1.05,1.05,197200
5/11/2015,1.02,1.02,0.99,1,1,55500
5/12/2015,1.02,1.03,0.99,1,1,17500
5/13/2015,0.99,1.04,0.99,1.01,1.01,18600
5/14/2015,1.04,1.04,0.98,0.99,0.99,82400
5/15/2015,1.01,1.04,1,1.03,1.03,24900
5/19/2015,1.05,1.06,1.05,1.05,1.05,55200
5/20/2015,1.03,1.05,1.03,1.05,1.05,6000
5/21/2015,1.05,1.12,1.03,1.03,1.03,39600
5/22/2015,1.07,1.09,1.03,1.04,1.04,45900
5/25/2015,1.05,1.05,1.05,1.05,1.05,5500
5/26/2015,1.01,1.02,0.99,1,1,76200
5/27/2015,1.05,1.05,0.99,0.99,0.99,370500
5/28/2015,1,1.01,1,1,1,26300
5/29/2015,1.03,1.03,0.99,1.02,1.02,5400
6/1/2015,1.03,1.03,0.95,0.95,0.95,28300
6/2/2015,0.99,1,0.96,0.96,0.96,40200
6/3/2015,1,1.05,1,1.05,1.05,4300
6/4/2015,1.04,1.04,1,1,1,2000
6/5/2015,0.99,1.03,0.99,1.03,1.03,21800
6/8/2015,1.01,1.01,1.01,1.01,1.01,3000
6/9/2015,1.01,1.01,1,1,1,5000
6/10/2015,0.99,1,0.99,0.99,0.99,2400
6/11/2015,0.98,0.99,0.98,0.99,0.99,137100
6/12/2015,0.98,0.99,0.97,0.99,0.99,95600
6/15/2015,0.95,0.98,0.95,0.98,0.98,12100
6/16/2015,0.96,0.96,0.9,0.95,0.95,40500
6/17/2015,0.9,0.93,0.9,0.91,0.91,19000
6/18/2015,0.95,0.99,0.95,0.99,0.99,7700
6/19/2015,0.95,0.95,0.95,0.95,0.95,3600
6/22/2015,0.98,0.98,0.98,0.98,0.98,3400
6/23/2015,0.97,0.97,0.93,0.94,0.94,4800
6/24/2015,0.93,0.98,0.93,0.98,0.98,17600
6/25/2015,0.95,0.98,0.95,0.98,0.98,17900
6/26/2015,0.98,0.98,0.98,0.98,0.98,1000
6/29/2015,0.95,0.95,0.95,0.95,0.95,2000
6/30/2015,0.95,0.95,0.95,0.95,0.95,6000
7/2/2015,0.98,0.98,0.97,0.97,0.97,4600
7/3/2015,0.97,0.98,0.97,0.98,0.98,25500
7/6/2015,0.97,1.06,0.97,1.01,1.01,74900
7/7/2015,1.03,1.03,1,1,1,70700
7/8/2015,1,1.01,0.99,0.99,0.99,71600
7/9/2015,1,1,0.9,0.93,0.93,21000
7/10/2015,0.93,0.94,0.91,0.91,0.91,22800
7/13/2015,0.95,0.95,0.95,0.95,0.95,9400
7/14/2015,0.97,1,0.97,1,1,6900
7/15/2015,1,1,0.96,1,1,2200
7/16/2015,0.99,0.99,0.95,0.95,0.95,5100
7/17/2015,0.94,0.94,0.94,0.94,0.94,18700
7/20/2015,0.93,0.94,0.93,0.93,0.93,17200
7/21/2015,0.99,0.99,0.98,0.98,0.98,8300
7/22/2015,0.98,0.98,0.96,0.98,0.98,11700
7/23/2015,0.98,0.98,0.98,0.98,0.98,0
7/24/2015,0.95,0.96,0.94,0.96,0.96,10300
7/27/2015,0.98,0.98,0.85,0.85,0.85,139900
7/28/2015,0.88,0.89,0.85,0.86,0.86,370700
7/29/2015,0.88,0.88,0.86,0.88,0.88,16400
7/30/2015,0.88,0.9,0.84,0.9,0.9,86700
7/31/2015,0.86,0.9,0.85,0.9,0.9,16700
8/4/2015,0.9,0.91,0.85,0.85,0.85,13400
8/5/2015,0.9,0.9,0.9,0.9,0.9,2100
8/6/2015,0.93,0.95,0.93,0.95,0.95,28000
8/7/2015,0.94,0.94,0.93,0.93,0.93,7100
8/10/2015,0.93,0.93,0.93,0.93,0.93,0
8/11/2015,0.9,0.9,0.9,0.9,0.9,600
8/12/2015,0.9,0.9,0.9,0.9,0.9,26000
8/13/2015,0.9,0.9,0.9,0.9,0.9,0
8/14/2015,0.9,0.9,0.9,0.9,0.9,0
8/17/2015,0.89,0.89,0.89,0.89,0.89,4500
8/18/2015,0.89,0.89,0.82,0.85,0.85,29800
8/19/2015,0.87,0.87,0.86,0.86,0.86,7200
8/20/2015,0.85,0.87,0.85,0.85,0.85,10600
8/21/2015,0.85,0.91,0.85,0.91,0.91,18300
8/24/2015,0.85,0.9,0.84,0.9,0.9,44100
8/25/2015,0.84,0.89,0.84,0.89,0.89,2400
8/26/2015,0.87,0.89,0.83,0.89,0.89,25500
8/27/2015,0.89,0.89,0.89,0.89,0.89,1000
8/28/2015,0.85,0.85,0.85,0.85,0.85,1900
8/31/2015,0.86,0.87,0.86,0.87,0.87,2000
9/1/2015,0.87,0.87,0.87,0.87,0.87,1700
9/2/2015,0.86,0.86,0.86,0.86,0.86,1100
9/3/2015,0.86,0.86,0.84,0.84,0.84,5000
9/4/2015,0.8,0.83,0.8,0.83,0.83,3100
9/8/2015,0.83,0.83,0.83,0.83,0.83,0
9/9/2015,0.85,0.85,0.85,0.85,0.85,2400
9/10/2015,0.85,0.85,0.85,0.85,0.85,1700
9/11/2015,0.85,0.85,0.85,0.85,0.85,0
9/14/2015,0.85,0.85,0.85,0.85,0.85,14000
9/15/2015,0.82,0.98,0.82,0.95,0.95,13000
9/16/2015,0.87,0.95,0.84,0.91,0.91,13800
9/17/2015,0.94,0.94,0.92,0.92,0.92,10800
9/18/2015,0.92,0.92,0.92,0.92,0.92,0
9/21/2015,0.92,0.92,0.92,0.92,0.92,3700
9/22/2015,0.86,0.91,0.86,0.87,0.87,6900
9/23/2015,0.9,0.9,0.9,0.9,0.9,1700
9/24/2015,0.88,0.88,0.87,0.87,0.87,12200
9/25/2015,0.87,0.87,0.87,0.87,0.87,0
9/28/2015,0.9,0.9,0.85,0.9,0.9,8000
9/29/2015,0.9,0.92,0.9,0.92,0.92,9200
9/30/2015,0.92,0.92,0.92,0.92,0.92,11600
10/1/2015,0.92,0.92,0.92,0.92,0.92,15000
10/2/2015,0.9,0.9,0.85,0.85,0.85,9200
10/5/2015,0.89,0.9,0.88,0.88,0.88,26600
10/6/2015,0.9,0.9,0.85,0.9,0.9,21500
10/7/2015,0.9,0.9,0.9,0.9,0.9,5100
10/8/2015,0.9,0.92,0.88,0.9,0.9,73200
10/9/2015,0.92,0.92,0.88,0.91,0.91,15300
10/13/2015,0.89,0.92,0.89,0.92,0.92,53000
10/14/2015,0.92,0.92,0.9,0.91,0.91,105500
10/15/2015,0.92,0.92,0.9,0.9,0.9,136400
10/16/2015,0.91,0.92,0.89,0.9,0.9,31000
10/19/2015,0.95,0.95,0.91,0.95,0.95,208700
10/20/2015,1.03,1.09,0.97,1,1,668600
10/21/2015,1.05,1.05,0.99,1.04,1.04,383500
10/22/2015,1.05,1.25,1.05,1.2,1.2,1249200
10/23/2015,1.25,1.25,1.11,1.12,1.12,439000
10/26/2015,1.18,1.24,1.18,1.2,1.2,608300
10/27/2015,1.21,1.21,1.15,1.16,1.16,427900
10/28/2015,1.19,1.19,1.15,1.19,1.19,135000
10/29/2015,1.2,1.2,1.16,1.16,1.16,65800
10/30/2015,1.16,1.2,1.13,1.19,1.19,254800
11/2/2015,1.2,1.29,1.19,1.25,1.25,659400
11/3/2015,1.31,1.43,1.24,1.33,1.33,1102400
11/4/2015,1.55,1.57,1.47,1.52,1.52,1273900
11/5/2015,1.55,1.59,1.24,1.4,1.4,1220200
11/6/2015,1.43,1.43,1.21,1.33,1.33,303900
11/9/2015,,,,,,
11/10/2015,1.49,1.5,1.36,1.48,1.48,226000
11/11/2015,1.49,1.52,1.45,1.47,1.47,463100
11/12/2015,1.4,1.41,1.32,1.34,1.34,309000
11/13/2015,1.35,1.43,1.33,1.38,1.38,145200
11/16/2015,1.42,1.5,1.39,1.49,1.49,309200
11/17/2015,1.51,1.52,1.45,1.45,1.45,152300
11/18/2015,1.48,1.5,1.45,1.47,1.47,108100
11/19/2015,1.32,1.32,1.23,1.26,1.26,1319400
11/20/2015,1.29,1.32,1.27,1.29,1.29,161400
11/23/2015,1.35,1.35,1.32,1.34,1.34,174200
11/24/2015,1.36,1.36,1.29,1.3,1.3,145700
11/25/2015,1.32,1.33,1.3,1.32,1.32,50000
11/26/2015,1.33,1.35,1.31,1.34,1.34,342600
11/27/2015,1.35,1.36,1.3,1.3,1.3,195900
11/30/2015,1.33,1.33,1.32,1.33,1.33,193300
12/1/2015,1.31,1.32,1.3,1.31,1.31,128900
12/2/2015,1.3,1.3,1.27,1.29,1.29,111200
12/3/2015,1.29,1.3,1.28,1.28,1.28,60000
12/4/2015,1.29,1.29,1.26,1.29,1.29,82000
12/7/2015,1.29,1.3,1.25,1.28,1.28,256600
12/8/2015,1.27,1.27,1.25,1.25,1.25,99100
12/9/2015,1.27,1.27,1.24,1.25,1.25,114300
12/10/2015,1.27,1.27,1.25,1.25,1.25,45100
12/11/2015,1.25,1.25,1.2,1.2,1.2,169500
12/14/2015,1.21,1.26,1.21,1.25,1.25,149600
12/15/2015,1.25,1.25,1.21,1.21,1.21,78100
12/16/2015,1.23,1.23,1.2,1.22,1.22,178100
12/17/2015,1.22,1.22,1.2,1.2,1.2,114400
12/18/2015,1.21,1.23,1.2,1.22,1.22,192400
12/21/2015,1.22,1.23,1.21,1.22,1.22,39300
12/22/2015,1.22,1.28,1.21,1.23,1.23,279500
12/23/2015,1.25,1.28,1.25,1.25,1.25,142900
12/24/2015,1.26,1.28,1.25,1.27,1.27,176900
12/29/2015,1.28,1.28,1.24,1.24,1.24,76000
12/30/2015,1.23,1.26,1.23,1.26,1.26,48900
12/31/2015,1.25,1.28,1.24,1.28,1.28,217400
1/4/2016,1.28,1.28,1.23,1.23,1.23,318700
1/5/2016,1.25,1.27,1.22,1.25,1.25,124200
1/6/2016,1.23,1.24,1.15,1.19,1.19,343200
1/7/2016,1.15,1.15,1.11,1.13,1.13,182400
1/8/2016,1.18,1.22,1.18,1.22,1.22,45300
1/11/2016,1.26,1.29,1.16,1.17,1.17,453600
1/12/2016,1.2,1.23,1.17,1.17,1.17,214700
1/13/2016,1.22,1.23,1.19,1.23,1.23,128700
1/14/2016,1.22,1.24,1.18,1.21,1.21,89200
1/15/2016,1.23,1.25,1.19,1.2,1.2,83800
1/18/2016,1.21,1.22,1.2,1.22,1.22,38200
